url,header,author
/news/articles/2023-07-19/credit-suisse-s-key-clo-unit-is-expanding-after-ubs-takeover?srnd=null,Credit Suisse’s Key CLO Unit Is Expanding After UBS Takeover,"By   Lisa Lee, Giulia Morpurgo and Myriam Balezou"
/news/articles/2023-07-19/onex-shoots-for-750-million-with-launch-of-transportation-fund?srnd=null,Onex Shoots for $750 Million With Launch of Transportation Fund,By   Layan Odeh
/news/articles/2023-07-19/banks-are-notching-up-lbo-deal-wins-from-private-credit-firms?srnd=null,Banks Notch Up LBO Deal Wins From Private Credit Firms,"By   Claire Ruckin, Eleanor Duncan and Katharine Hidalgo"
/news/articles/2023-07-19/esg-fund-market-correction-has-further-to-go-eu-official-says?srnd=null,"Market Correction That Hit ESG Funds Isn’t Over, EU Says",By   Lyubov Pronina and Greg Ritchie
/news/articles/2023-07-19/nigerian-central-bank-is-losing-a-battle-to-close-naira-rate-gap?srnd=null,Nigerian Central Bank Losing Battle to Close Naira-Rate Gap,By   Emele Onu
/news/articles/2023-07-19/italy-companies-weathering-rates-hike-inflation-sace-ceo-says?srnd=null,"Italian Firms Weathering Rates Hike and Inflation, Credit Insurer SACE Says",By   Giulia Morpurgo and Anna Edwards
/news/articles/2023-07-19/bernstein-sees-us-stock-returns-slowing-over-coming-decade?srnd=null,Bernstein Sees US Stock Returns Slowing Over Coming Decade,By   Sagarika Jaisinghani
/news/articles/2023-07-19/ecb-to-push-banks-for-weekly-liquidity-data-as-scrutiny-grows?srnd=null,ECB to Push Banks for Weekly Liquidity Data as Scrutiny Grows,By   Nicholas Comfort and Steven Arons
/news/articles/2023-07-19/europe-gas-falls-with-ample-supplies-even-as-heat-blankets-south?srnd=null,Europe Gas Prices Mixed as Heat Risks Counter Rising Stockpiles,By   Priscila Azevedo Rocha
/news/articles/2023-07-19/european-stocks-advance-as-uk-shares-jump-on-slowing-inflation?srnd=null,European Stocks Advance as UK Shares Jump on Slowing Inflation,By   Macarena Muñoz and Michael Msika
/news/articles/2023-07-19/eskom-cancels-11-billion-rand-of-deals-in-south-africa-crackdown?srnd=null,Eskom Cancels $616 Million Deals in South Africa Crackdown,By   Colleen Goko
/news/articles/2023-07-19/corn-and-soy-extend-gains-as-dryness-forecast-for-key-us-regions?srnd=null,Attack on Ukraine Ports Drives Wheat to a Three-Week High,By   Megan Durisin and Aliaksandr Kudrytski
/news/articles/2023-07-19/dollar-could-get-a-little-lift-this-summer-piron-video?srnd=null,Dollar Could Get a Little Lift This Summer: BofA’s Piron,
/news/articles/2023-07-19/private-equity-titans-tap-sovereign-wealth-to-get-deals-done?srnd=null,Private Equity Titans Tap Sovereign Wealth to Get Deals Done,By   Swetha Gopinath and Dinesh Nair
/news/articles/2023-07-19/funds-tracking-uk-s-bluechip-stock-index-have-an-esg-problem?srnd=null,ETFs Tracking UK’s Bluechip Stocks Exposed as Bad ESG Bets,By   Lisa Pham
/news/articles/2023-07-19/china-s-junk-bonds-set-for-sharpest-three-day-drop-this-year?srnd=null,China Junk Bonds Suffer Worst Slide of 2023 as Defaults Mount,By   Dorothy Ma
/news/articles/2023-07-19/asian-purchases-of-russian-gas-fall-to-lowest-level-in-two-years?srnd=null,Asian Purchases of Russian Gas Fall to Lowest Level in Two Years,By   Ann Koh and Stephen Stapczynski
/news/articles/2023-07-19/lng-buyers-worry-australia-policies-may-limit-exports-woodside-says?srnd=null,"LNG Buyers Worry Australia Policies May Limit Exports, Woodside Says",By   Stephen Stapczynski
/news/articles/2023-07-19/local-funds-are-cashing-out-as-indian-stocks-scale-record-highs?srnd=null,Local Funds Are Cashing Out as Indian Stocks Scale Record Highs,By   Ashutosh Joshi
/news/articles/2023-07-19/latest-oil-market-news-and-analysis-for-july-19?srnd=null,Oil Declines as Stronger Dollar Eclipses US Stockpile Drawdown,By   Julia Fanzeres
/news/articles/2023-07-19/morgan-stanley-moves-200-technologists-out-of-china-on-data-law?srnd=null,Morgan Stanley Moves 200 Tech Experts From China on Data Law,By   Cathy Chan
/news/articles/2023-07-18/rio-tinto-s-second-quarter-iron-ore-shipments-decline-1?srnd=null,Rio Tinto Warns of China Headwinds as Iron Ore Shipments Dip,By   Sybilla Gross
/news/articles/2023-07-18/stock-market-today-dow-s-p-live-updates?srnd=null,US Stock Rally Plows Forward Amid Peak-Rate Bets: Markets Wrap,By   Emily Graffeo and Jennifer Bissell-Linsk
/news/articles/2023-07-18/sec-declines-to-share-view-on-leveraged-loan-securities-suit?srnd=null,SEC Declines to Share View on Leveraged Loan Securities Suit,By   Scott Carpenter
/news/articles/2023-07-18/hedge-funds-dumping-short-treasuries-bets-drove-prices-last-week?srnd=null,Hedge Funds Dumping Short-Treasuries Bets Drove Prices Last Week,By   Edward Bolingbroke
/news/articles/2023-07-18/tokyo-traders-eye-key-cpi-data-as-they-mull-bets-on-boj-tweaks?srnd=null,Tokyo Traders Eye Key Inflation Data as They Consider Bets on BOJ Policy Tweaks,By   Yumi Teso and Toru Fujioka
/news/articles/2023-07-18/carvana-slides-after-moving-up-earnings-date-without-warning?srnd=null,Carvana Slides After Giving a Day’s Notice of Earnings Release,By   Catherine Larkin and Craig Trudell
/news/articles/2023-07-18/at-t-risks-most-in-likely-43-billion-lead-cable-cleanup?srnd=null,AT&T Risks Most in Likely $43 Billion Lead-Cable Cleanup (Video),
/news/articles/2023-07-18/venezuela-s-machado-backs-deadline-suspension-on-defaulted-bonds?srnd=null,Venezuela’s Machado Would Restructure Debt Into Single Bond,By   Patricia Laya and Ezra Fieser
/news/articles/2023-07-18/maverick-s-ainslie-takes-sole-ownership-after-buying-out-wyly?srnd=null,Maverick’s Ainslie Takes Sole Ownership After Buying Out Wyly,By   Miles Weiss
/news/articles/2023-07-18/billionaire-gilinski-is-said-to-raise-bid-for-colombia-s-exito?srnd=null,Billionaire Gilinski Raises Bid for Colombian Retailer Exito,By   Ezra Fieser and Vinícius Andrade
/news/articles/2023-07-18/jpmorgan-strategists-says-market-fails-to-reflect-threats-to-dollar-dominance?srnd=null,JPMorgan Strategists Says Market Fails to Reflect Threats to Dollar Dominance,By   Carter Johnson
/news/articles/2023-07-18/peso-devaluation-would-be-very-damaging-argentina-leader-says?srnd=null,"Peso Devaluation Would Be ‘Very Damaging,’ Argentina Leader Says",By   Manuela Tobias and Scott Squires
/news/articles/2023-07-18/only-1-of-us-homes-have-changed-hands-so-far-this-year-brokerage-says?srnd=null,"Only 1% of US Homes Have Changed Hands So Far This Year, Redfin Says",By   Lara Sanli
/news/articles/2023-07-18/citigroup-s-morse-sees-90-ceiling-for-oil-and-floor-around-70?srnd=null,Citigroup’s Morse Expects Oil to Remain Below $90 a Barrel,By   Julia Fanzeres
/news/articles/2023-07-18/gundlach-tangles-with-ex-partners-on-value-of-doubleline-stakes?srnd=null,Gundlach Tangles With Ex-Partners Over Value of DoubleLine Stakes,By   Hema Parmar
/news/articles/2023-07-18/barclays-hires-dan-cocks-from-goldman-sachs-for-biotech-ecm?srnd=null,Barclays Hires Dan Cocks From Goldman Sachs for Biotech ECM,"By   Gillian Tan, Crystal Tse and Kamaron Leach"
/news/articles/2023-07-18/goldman-says-yield-curve-is-wrong-about-recession-mliv-agrees?srnd=null,Goldman Says Yield Curve Is Wrong About Recession. Should Investors Be Worried?,By   Nour Al Ali
/news/articles/2023-07-18/adnoc-is-said-to-increase-covestro-takeover-bid-to-11-billion?srnd=null,Adnoc Boosts Covestro Takeover Bid to €11 Billion,"By   Eyk Henning, Aaron Kirchfeld and Dinesh Nair"
/news/articles/2023-07-18/colombian-peso-adds-to-world-beating-rally-on-carry-appeal?srnd=null,Colombian Peso Adds to World-Beating Rally on Carry Appeal,By   Davison Santana
/news/articles/2023-07-18/barclays-sees-a-turning-point-coming-for-american-restaurants?srnd=null,Barclays Sees a Turning Point Coming for American Restaurants,By   Tracy Alloway
/news/articles/2023-07-18/surging-lira-liquidity-overwhelms-turkey-central-bank-tightening?srnd=null,Surging Lira Liquidity Overwhelms Turkey Central Bank Tightening,By   Kerim Karakaya
/news/articles/2023-07-18/ukraine-plea-to-keep-grain-moving-clashes-with-shippers-reality?srnd=null,Ukraine Plea to Keep Grain Moving Clashes With Shippers’ Reality,By   Áine Quinn and Selcan Hacaoglu
/news/articles/2023-07-18/etf-that-offers-100-downside-protection-during-selloffs-is-making-its-debut?srnd=null,Wall Street Gets New ETF Offering 100% Downside Protection,By   Vildana Hajric and Emily Graffeo
/news/articles/2023-07-18/us-tycoon-teams-with-caribbean-refinery-to-sell-asphalt-to-us?srnd=null,US Tycoon Teams With Caribbean Refinery to Sell Asphalt to US,By   Nicolle Yapur
/news/articles/2023-07-18/retail-sales-edged-higher-in-june-by-less-than-forecast-video?srnd=null,Retail Sales Edged Higher in June by Less Than Forecast,
/news/articles/2023-07-18/wall-street-spent-350-000-lobbying-em-debt-restructuring-bills?srnd=null,"Wall Street Spent $350,000 Lobbying EM Debt Restructuring Bills",By   Zijia Song
/news/articles/2023-07-18/traders-fully-price-a-fed-quarter-point-rate-hike-next-week?srnd=null,Traders Are Fully Convinced About Another Fed Hike Next Week,By   James Hirai and Liz Capo McCormick
/news/articles/2023-07-18/china-assets-lag-em-peers-by-most-in-decades-as-growth-sputters?srnd=null,China Assets Lag EM Peers by Most in Decades as Growth Sputters,By   Srinivasan Sivabalan
/news/articles/2023-07-18/fx-turbulence-cost-global-firms-22-5-billion-in-first-quarter?srnd=null,FX Turbulence Cost Global Firms $22.5 Billion in First Quarter,By   Carter Johnson
/news/articles/2023-07-18/nigeria-raises-gasoline-prices-15-adding-more-pain-at-the-pump?srnd=null,"Nigeria Raises Gasoline Prices 15%, Adding More Pain at the Pump",By   Ruth Olurounbi
/news/articles/2023-07-18/public-pensions-plow-record-1-6-trillion-into-alternatives?srnd=null,US Public Pensions Invest Record $1.6 Trillion in Alternative Assets,By   Amanda Albright
/news/articles/2023-07-18/eu-puts-esg-laggards-on-notice-citing-investing-revolution?srnd=null,EU Puts ESG Laggards on Notice Amid Investing ‘Revolution’,By   Lyubov Pronina and Greg Ritchie
/news/articles/2023-07-18/euro-set-for-longest-rally-in-almost-two-decades-as-dollar-sinks?srnd=null,Euro Set for Longest Rally in Almost Two Decades as Dollar Sinks,By   Naomi Tajitsu and Vassilis Karamanis
/news/articles/2023-07-18/russia-s-flagship-oil-dips-back-below-60-a-barrel-price-cap?srnd=null,Russia’s Flagship Oil Dips Back Below $60 a Barrel Price Cap,By   Alaric Nightingale
/news/articles/2023-07-18/german-real-estate-cash-fears-are-overdone-deutsche-bank-says?srnd=null,"German Real Estate Cash Fears Are Overdone, Deutsche Bank Says",By   Joe Easton
/news/articles/2023-07-18/disney-pins-hopes-for-stock-recovery-on-more-iger-tech-watch?srnd=null,Disney Pins Hopes for Stock Recovery on More Iger,By   Subrat Patnaik
/news/articles/2023-07-18/world-s-worst-currency-flips-to-best-to-upset-zimbabwe-s-dollar-economy?srnd=null,"World’s Worst Currency Flips to Best, Hurting Zimbabwe’s Economy",By   Ray Ndlovu and Colleen Goko
/news/articles/2023-07-18/poland-and-slovakia-push-to-further-extend-ban-on-ukraine-grains?srnd=null,"Poland, Slovakia, Hungary Push to Extend Ukraine Grain Ban","By   Piotr Skolimowski, Daniel Hornak and Veronika Gulyas"
/news/articles/2023-07-18/deutsche-bank-draws-fresh-ecb-scrutiny-over-fx-swap-sales?srnd=null,Deutsche Bank Draws Fresh ECB Scrutiny Over FX Sales,By   Steven Arons and Nicholas Comfort
/news/articles/2023-07-18/pinterest-gains-a-new-bull-as-evercore-touts-inflection-point?srnd=null,Pinterest Gains a New Bull as Evercore Touts ‘Inflection Point’,By   Kit Rees
/news/articles/2023-07-18/qatarenergy-profit-surged-to-42-4-billion-amid-energy-crisis?srnd=null,QatarEnergy Profit Surged to $42.4 Billion Amid Energy Crisis,By   Verity Ratcliffe
/news/articles/2023-07-18/pret-a-manger-reports-first-profit-in-five-years-as-sales-jump?srnd=null,Pret A Manger Reports First Profit in Five Years as Sales Jump,By   Sabah Meddings
/news/articles/2023-07-18/turkish-lira-extends-loss-as-banks-pull-back-before-rate-meeting?srnd=null,Turkish Lira Weakens as Banks Pull Back Before Rate Meeting,By   Asli Kandemir
/news/articles/2023-07-18/european-gas-market-still-prone-to-risks-this-winter-iea-warns?srnd=null,"European Gas Market Still Prone to Risks This Winter, IEA Warns",By   Elena Mazneva
/news/articles/2023-07-18/indian-tycoon-adani-touts-huge-wind-and-solar-project-in-gujarat?srnd=null,Indian Tycoon Adani Touts Huge Wind and Solar Project in Gujarat,By   Rajesh Kumar Singh
/news/articles/2023-07-18/bofa-survey-shows-rising-soft-landing-bets-rush-to-big-tech?srnd=null,"BofA Survey Shows Rising Soft Landing Bets, Rush to Big Tech",By   Ksenia Galouchko
/news/articles/2023-07-18/ubs-wealth-arm-looks-for-pullback-in-japan-stocks-before-buying?srnd=null,UBS Wealth Arm Looks for Pullback in Japan Stocks Before Buying,By   Tania Chen
/news/articles/2023-07-18/mufg-overhauls-joint-ventures-with-morgan-stanley-in-japan?srnd=null,MUFG Overhauls Joint Ventures With Morgan Stanley in Japan,"By   Takashi Nakamichi, Nao Sano and Taiga Uranaka"
/news/articles/2023-07-18/european-stocks-steady-as-investors-focus-on-company-earnings?srnd=null,European Stocks Rise as Investors Focus on Company Earnings,By   Joe Easton
/news/articles/2023-07-18/thames-water-s-top-shareholder-cut-value-of-stake-at-end-of-2022?srnd=null,Thames Water’s Top Shareholder Cut Value of Stake at End of 2022,By   Tom Metcalf and David Ramli
/news/articles/2023-07-18/yuan-set-to-weaken-to-7-4-per-dollar-on-slow-recovery-bofa-says?srnd=null,"Yuan Set to Weaken to 7.4 Per Dollar on Slow Recovery, BofA Says",By   Tania Chen
/news/articles/2023-07-18/anwar-says-geely-to-invest-10b-in-malaysia-auto-hub-bernama?srnd=null,"Anwar Says Geely to Invest $10B in Malaysia Auto Hub, Bernama Reports",By   Ravil Shirodkar and Linda Lew
/news/articles/2023-07-18/niel-s-investor-group-newgame-to-make-partial-cash-offer-for-gam?srnd=null,Billionaire Seeks to Raise GAM Stake in Spat With Liontrust,By   Myriam Balezou
/news/articles/2023-07-18/uae-delegation-signs-1-9-billion-mining-partnership-with-congo-in-kinshasa?srnd=null,UAE Delegation Signs $1.9 Billion Mining Partnership With Congo,By   Michael J. Kavanagh
/news/articles/2023-07-18/adani-talks-up-india-seeking-to-move-past-hindenburg-attack?srnd=null,"Adani Talks Up India, Seeking to Move Past Hindenburg Attack",By   P R Sanjai and Advait Palepu
/news/articles/2023-07-18/swedbank-second-quarter-profit-tops-estimates-on-rates-tailwind?srnd=null,Sweden’s Biggest Banks Defy Real Estate Crash to Beat on Profit,By   Love Liman
/news/articles/2023-07-18/china-says-it-can-get-through-summer-without-major-blackouts?srnd=null,China Says It Can Get Through Summer Without Major Blackouts,By   Bloomberg News
/news/articles/2023-07-18/g-20-latest-panel-sees-3-trillion-need-for-development-goals?srnd=null,"G-20 Latest: India Says G-20 at Odds Over War, Debt",By   Bloomberg News
/news/articles/2023-07-18/key-opposition-leader-charged-weeks-before-malaysia-state-polls?srnd=null,Key Opposition Leader Charged in Malaysia Weeks Before Polls,By   Ram Anand and Kok Leong Chan
/news/articles/2023-07-18/bullish-investors-boost-indus-japan-fund-assets-by-7?srnd=null,Bullish Investors Boost Indus Japan Fund Assets by 7%,By   Bei Hu
/news/articles/2023-07-18/china-builder-bonds-at-cusp-of-distress-after-wanda-shock?srnd=null,Chinese Developer Distress Spreads After Wanda Surprises Market,By   Wei Zhou
/news/articles/2023-07-18/evergrande-pushes-restructuring-after-posting-81-billion-loss?srnd=null,Evergrande Pushes Restructuring Plan After $81 Billion Loss,By   Bloomberg News
/news/articles/2023-07-18/china-property-recovery-proves-short-lived-as-industry-contracts?srnd=null,China Property Recovery Is Short-Lived as Industry Contracts,By   Bloomberg News
/news/articles/2023-07-18/gold-xauusd-steady-as-traders-mull-slowing-china-economy-fed-rate-path?srnd=null,Gold Climbs as Bond Yields Fall After Comments by ECB Official,By   Eddie Spence
/news/articles/2023-07-18/latest-oil-market-news-and-analysis-for-july-18?srnd=null,"Oil Rises as Russian Exports Slow, Rate Hikes Expected to Stop",By   Julia Fanzeres
/news/articles/2023-07-17/london-new-home-sales-at-lowest-since-2012-as-mortgage-loan-rates-weigh?srnd=null,London New Home Sales Hit 11-Year Low as Interest Rates Rise,By   Damian Shepherd
/news/articles/2023-07-17/adani-s-go-to-bankers-at-barclays-turn-cautious-after-hindenburg?srnd=null,Adani’s Go-To Bankers at Barclays Turn Cautious After Hindenburg,By   Suvashree Ghosh and Anto Antony
/news/articles/2023-07-17/an-880-billion-fund-is-shorting-japan-s-key-bonds-in-boj-bet?srnd=null,Manager at $880 Billion Fund Is Shorting Japan’s Key Bond In BOJ Bet,By   Ruth Carson
/news/articles/2023-07-17/stock-market-today-dow-s-p-live-updates?srnd=null,"US Equities Gain as Banks, AI-Linked Stocks Rally: Markets Wrap",By   Isabelle Lee
/news/articles/2023-07-17/meta-faces-nasdaq-100-cut-even-though-it-fell-below-rebalance-level?srnd=null,Meta Faces Weight Cut in Nasdaq 100’s Special Rebalance,By   Lu Wang
/news/articles/2023-07-17/ny-mta-budget-deficits-through-2027-eliminated-by-revenue-boost?srnd=null,NY MTA Projects Five Straight Years of Balanced Budgets in Pandemic Reversal,By   Michelle Kaske
/news/articles/2023-07-17/trader-bets-40-million-that-meta-s-158-rally-is-just-the-start?srnd=null,Trader Bets $40 Million That Meta’s 158% Rally to Keep Going,By   Carly Wanna
